Transform,Detail,Approximate,Metric,Value
1,1,,5,0.80805
1,1,,6,0.0024115
1,1,,7,0.19009
1,1,,8,0.0027466
1,2,,1,0.23419
1,2,,2,0.39974
1,2,,3,0.34016
1,2,,4,0.00357
1,2,,5,0.80828
1,2,,6,0.0042215
1,2,,7,0.15058
1,2,,8,0.0030182
1,3,,1,0.3016
1,3,,2,0.38637
1,3,,3,0.46117
1,3,,4,0.0033578
1,3,,5,0.81269
1,3,,6,0.0022487
1,3,,7,0.13052
1,3,,8,0.0024759
1,4,,1,0.57732
1,4,,2,0.43787
1,4,,3,0.72061
1,4,,4,0.0048262
1,4,,5,0.86731
1,4,,6,0.00269
1,4,,7,0.6908
1,4,,8,0.0026657
1,5,,1,0.21865
1,5,,2,0.41884
1,5,,3,0.31274
1,5,,4,0.0033176
1,5,,5,0.8076
1,5,,6,0.005987
1,5,,7,0.07997
1,5,,8,0.0027522
1,6,,1,0.26715
1,6,,2,0.38132
1,6,,3,0.47731
1,6,,4,0.0038998
1,6,,5,0.81152
1,6,,6,0.002792
1,6,,7,0.34373
1,6,,8,0.0026759
1,7,,1,0.22039
1,7,,2,0.34301
1,7,,3,0.41823
1,7,,4,0.0035352
1,7,,5,0.80795
1,7,,6,0.0029698
1,7,,7,0.11469
1,7,,8,0.002791
1,1,,1,0.28546
1,1,,2,0.39275
1,1,,3,0.49397
1,1,,4,0.0043201
1,1,,5,0.81311
1,1,,6,0.0025648
1,1,,7,0.27708
1,1,,8,0.0023903
1,2,,1,0.26387
1,2,,2,0.41424
1,2,,3,0.39685
1,2,,4,0.0039122
1,2,,5,0.81154
1,2,,6,0.0040992
1,2,,7,0.21505
1,2,,8,0.0025368
1,3,,1,0.2907
1,3,,2,0.33786
1,3,,3,0.5404
1,3,,4,0.0035184
1,3,,5,0.81393
1,3,,6,0.0026228
1,3,,7,0.14318
1,3,,8,0.0022446
1,4,,1,0.62066
1,4,,2,0.44817
1,4,,3,0.77852
1,4,,4,0.0053872
1,4,,5,0.88133
1,4,,6,0.0035252
1,4,,7,0.65224
1,4,,8,0.0023109
1,5,,1,0.24809
1,5,,2,0.4329
1,5,,3,0.34075
1,5,,4,0.0034968
1,5,,5,0.81063
1,5,,6,0.0041587
1,5,,7,0.15444
1,5,,8,0.0023951
1,6,,1,0.29935
1,6,,2,0.36155
1,6,,3,0.58756
1,6,,4,0.004308
1,6,,5,0.81465
1,6,,6,0.0029042
1,6,,7,0.33954
1,6,,8,0.0023146
1,7,,1,0.26105
1,7,,2,0.42921
1,7,,3,0.45085
1,7,,4,0.0039814
1,7,,5,0.81139
1,7,,6,0.0031772
1,7,,7,0.207
1,7,,8,0.0024409
1,1,,1,0.32943
1,1,,2,0.35412
1,1,,3,0.5632
1,1,,4,0.0046034
1,1,,5,0.81518
1,1,,6,0.0025609
1,1,,7,0.30918
1,1,,8,0.0042111
1,2,,1,0.31904
1,2,,2,0.34387
1,2,,3,0.49262
1,2,,4,0.0042185
1,2,,5,0.81409
1,2,,6,0.0040428
1,2,,7,0.23879
1,2,,8,0.0044137
1,3,,1,0.35299
1,3,,2,0.38051
1,3,,3,0.56332
1,3,,4,0.0041173
1,3,,5,0.81727
1,3,,6,0.002641
1,3,,7,0.20086
1,3,,8,0.004009
1,4,,1,0.6252
1,4,,2,0.44211
1,4,,3,0.74544
1,4,,4,0.0053565
1,4,,5,0.86889
1,4,,6,0.003021
1,4,,7,0.67277
1,4,,8,0.0040792
1,5,,1,0.29657
1,5,,2,0.35244
1,5,,3,0.42476
1,5,,4,0.0039513
1,5,,5,0.81277
1,5,,6,0.004584
1,5,,7,0.14543
1,5,,8,0.0042101
1,6,,1,0.37072
1,6,,2,0.36975
1,6,,3,0.56054
1,6,,4,0.0047076
1,6,,5,0.81917
1,6,,6,0.0028988
1,6,,7,0.4297
1,6,,8,0.0040928
1,7,,1,0.31846
1,7,,2,0.36341
1,7,,3,0.48306
1,7,,4,0.0043107
1,7,,5,0.8143
1,7,,6,0.0030716
1,7,,7,0.24649
1,7,,8,0.0042892
1,1,,1,0.33767
1,1,,2,0.49491
1,1,,3,0.55603
1,1,,4,0.0044696
1,1,,5,0.81317
1,1,,6,0.0022588
1,1,,7,0.32093
1,1,,8,0.0098324
1,2,,1,0.33046
1,2,,2,0.55652
1,2,,3,0.48251
1,2,,4,0.004202
1,2,,5,0.81225
1,2,,6,0.0039029
1,2,,7,0.28556
1,2,,8,0.0099938
1,3,,1,0.34469
1,3,,2,0.50357
1,3,,3,0.54609
1,3,,4,0.0036771
1,3,,5,0.81357
1,3,,6,0.0019361
1,3,,7,0.1416
1,3,,8,0.0096714
1,4,,1,0.6283
1,4,,2,0.51567
1,4,,3,0.74543
1,4,,4,0.0052305
1,4,,5,0.84697
1,4,,6,0.0031426
1,4,,7,0.82866
1,4,,8,0.0098336
1,5,,1,0.31675
1,5,,2,0.52633
1,5,,3,0.47512
1,5,,4,0.0037429
1,5,,5,0.81154
1,5,,6,0.003295
1,5,,7,0.18296
1,5,,8,0.0098304
1,6,,1,0.35559
1,6,,2,0.42998
1,6,,3,0.55729
1,6,,4,0.0042753
1,6,,5,0.8145
1,6,,6,0.0026008
1,6,,7,0.36103
1,6,,8,0.0098274
1,7,,1,0.32219
1,7,,2,0.43185
1,7,,3,0.47497
1,7,,4,0.004198
1,7,,5,0.81199
1,7,,6,0.0026928
1,7,,7,0.25629
1,7,,8,0.0098358
1,1,,1,0.34883
1,1,,2,0.42822
1,1,,3,0.4587
1,1,,4,0.0043479
1,1,,5,0.81363
1,1,,6,0.0024154
1,1,,7,0.11635
1,1,,8,0.0084437
1,2,,1,0.35073
1,2,,2,0.49333
1,2,,3,0.47962
1,2,,4,0.0039413
1,2,,5,0.81312
1,2,,6,0.0041044
1,2,,7,0.095105
1,2,,8,0.0087143
1,3,,1,0.39964
1,3,,2,0.45231
1,3,,3,0.45408
1,3,,4,0.0038833
1,3,,5,0.81657
1,3,,6,0.0023317
1,3,,7,0.094834
1,3,,8,0.008173
1,4,,1,0.6251
1,4,,2,0.51538
1,4,,3,0.66662
1,4,,4,0.0049765
1,4,,5,0.84588
1,4,,6,0.0025451
1,4,,7,0.63198
1,4,,8,0.0084087
1,5,,1,0.33711
1,5,,2,0.53624
1,5,,3,0.31219
1,5,,4,0.0038107
1,5,,5,0.81214
1,5,,6,0.0056867
1,5,,7,0.062162
1,5,,8,0.0084445
1,6,,1,0.40582
1,6,,2,0.45795
1,6,,3,0.39559
1,6,,4,0.0044168
1,6,,5,0.8178
1,6,,6,0.0024085
1,6,,7,0.26088
1,6,,8,0.0084111
1,7,,1,0.32845
1,7,,2,0.49957
1,7,,3,0.3803
1,7,,4,0.0041633
1,7,,5,0.81211
1,7,,6,0.0033095
1,7,,7,0.088666
1,7,,8,0.0084675
1,1,,1,0.39313
1,1,,2,0.49993
1,1,,3,0.53051
1,1,,4,0.0049439
1,1,,5,0.81855
1,1,,6,0.0024318
1,1,,7,0.42337
1,1,,8,0.020596
1,2,,1,0.39927
1,2,,2,0.50091
1,2,,3,0.4968
1,2,,4,0.0047279
1,2,,5,0.81879
1,2,,6,0.0039569
1,2,,7,0.38451
1,2,,8,0.020707
1,3,,1,0.38027
1,3,,2,0.48679
1,3,,3,0.52701
1,3,,4,0.0037288
1,3,,5,0.81794
1,3,,6,0.0022043
1,3,,7,0.17702
1,3,,8,0.020486
1,4,,1,0.65871
1,4,,2,0.51027
1,4,,3,0.80591
1,4,,4,0.0058064
1,4,,5,0.85754
1,4,,6,0.0033611
1,4,,7,0.75938
1,4,,8,0.020582
1,5,,1,0.36062
1,5,,2,0.45116
1,5,,3,0.4545
1,5,,4,0.0040473
1,5,,5,0.81604
1,5,,6,0.0035674
1,5,,7,0.23513
1,5,,8,0.020595
1,6,,1,0.39846
1,6,,2,0.44034
1,6,,3,0.51334
1,6,,4,0.0047873
1,6,,5,0.81883
1,6,,6,0.0027727
1,6,,7,0.44787
1,6,,8,0.020571
1,7,,1,0.36948
1,7,,2,0.45276
1,7,,3,0.5097
1,7,,4,0.0046284
1,7,,5,0.81669
1,7,,6,0.0028725
1,7,,7,0.34128
1,7,,8,0.020621
1,1,,1,0.17721
1,1,,2,0.28767
1,1,,3,0.46688
1,1,,4,0.003329
1,1,,5,0.80558
1,1,,6,0.002305
1,1,,7,0.1924
1,1,,8,0.0016012
1,2,,1,0.15929
1,2,,2,0.30935
1,2,,3,0.42281
1,2,,4,0.0032333
1,2,,5,0.80499
1,2,,6,0.0041441
1,2,,7,0.16995
1,2,,8,0.0017221
1,3,,1,0.18355
1,3,,2,0.3841
1,3,,3,0.42137
1,3,,4,0.0025979
1,3,,5,0.80587
1,3,,6,0.0019082
1,3,,7,0.075668
1,3,,8,0.0014814
1,4,,1,0.56177
1,4,,2,0.4327
1,4,,3,0.73595
1,4,,4,0.0046601
1,4,,5,0.86297
1,4,,6,0.003031
1,4,,7,0.70753
1,4,,8,0.0016243
1,5,,1,0.1508
1,5,,2,0.31641
1,5,,3,0.40021
1,5,,4,0.002741
1,5,,5,0.80465
1,5,,6,0.0036037
1,5,,7,0.10137
1,5,,8,0.0016007
1,6,,1,0.18438
1,6,,2,0.32683
1,6,,3,0.49738
1,6,,4,0.0032371
1,6,,5,0.80613
1,6,,6,0.0027029
1,6,,7,0.22808
1,6,,8,0.0016165
1,7,,1,0.16527
1,7,,2,0.29716
1,7,,3,0.46664
1,7,,4,0.0031967
1,7,,5,0.80509
1,7,,6,0.0026756
1,7,,7,0.14819
1,7,,8,0.0015932
2,1,1,1,0.32991
2,2,1,2,0.51487
2,3,1,3,0.61494
2,4,1,4,0.0050899
2,5,1,5,0.80903
2,6,1,6,0.0020326
2,7,1,7,0.58868
2,1,1,8,0.0049374
2,2,1,1,0.1517
2,3,1,2,0.41322
2,4,1,3,0.52158
2,5,1,4,0.004858
2,6,1,5,0.80419
2,7,1,6,0.0038207
2,1,1,7,0.46013
2,2,1,8,0.0049537
2,3,1,1,0.1364
2,4,1,2,0.49343
2,5,1,3,0.45894
2,6,1,4,0.0033639
2,7,1,5,0.80398
2,1,1,6,0.0014472
2,2,1,7,0.15508
2,3,1,8,0.0049209
2,4,1,1,0.3877
2,5,1,2,0.48454
2,6,1,3,0.63406
2,7,1,4,0.0053836
2,1,1,5,0.81512
2,2,1,6,0.0036781
2,3,1,7,0.70005
2,4,1,8,0.0049501
2,5,1,1,0.11125
2,6,1,2,0.56231
2,7,1,3,0.43486
2,1,1,4,0.0038902
2,2,1,5,0.80344
2,3,1,6,0.0031212
2,4,1,7,0.2138
2,5,1,8,0.0049378
2,6,1,1,0.30117
2,7,1,2,0.45
2,1,1,3,0.58795
2,2,1,4,0.0053029
2,3,1,5,0.80902
2,4,1,6,0.0032275
2,5,1,7,0.63778
2,6,1,8,0.0049471
2,7,1,1,0.27373
2,1,1,2,0.45339
2,2,1,3,0.57284
2,3,1,4,0.004523
2,4,1,5,0.80764
2,5,1,6,0.0016212
2,6,1,7,0.4894
2,7,1,8,0.0049331
2,1,2,1,0.28497
2,2,2,2,0.45295
2,3,2,3,0.60757
2,4,2,4,0.005077
2,5,2,5,0.80797
2,6,2,6,0.0020328
2,7,2,7,0.58467
2,1,2,8,0.0049673
2,2,2,1,0.15164
2,3,2,2,0.42349
2,4,2,3,0.5212
2,5,2,4,0.0048579
2,6,2,5,0.80419
2,7,2,6,0.0038197
2,1,2,7,0.4572
2,2,2,8,0.0049838
2,3,2,1,0.1373
2,4,2,2,0.48835
2,5,2,3,0.4586
2,6,2,4,0.0033591
2,7,2,5,0.804
2,1,2,6,0.0014502
2,2,2,7,0.15829
2,3,2,8,0.0049507
2,4,2,1,0.34907
2,5,2,2,0.46701
2,6,2,3,0.62033
2,7,2,4,0.0053864
2,1,2,5,0.8126
2,2,2,6,0.0036782
2,3,2,7,0.69478
2,4,2,8,0.0049802
2,5,2,1,0.11433
2,6,2,2,0.5748
2,7,2,3,0.4701
2,1,2,4,0.0038969
2,2,2,5,0.80351
2,3,2,6,0.0030795
2,4,2,7,0.21885
2,5,2,8,0.0049678
2,6,2,1,0.27657
2,7,2,2,0.44648
2,1,2,3,0.58212
2,2,2,4,0.0052991
2,3,2,5,0.80799
2,4,2,6,0.0032276
2,5,2,7,0.63482
2,6,2,8,0.0049771
2,7,2,1,0.26749
2,1,2,2,0.45441
2,2,2,3,0.57313
2,3,2,4,0.004514
2,4,2,5,0.80741
2,5,2,6,0.0016215
2,6,2,7,0.48855
2,7,2,8,0.0049631
2,1,3,1,0.28553
2,2,3,2,0.46409
2,3,3,3,0.6052
2,4,3,4,0.0050852
2,5,3,5,0.80799
2,6,3,6,0.0020326
2,7,3,7,0.5885
2,1,3,8,0.0049074
2,2,3,1,0.15071
2,3,3,2,0.41261
2,4,3,3,0.52082
2,5,3,4,0.0048578
2,6,3,5,0.80417
2,7,3,6,0.0038218
2,1,3,7,0.46142
2,2,3,8,0.0049237
2,3,3,1,0.13464
2,4,3,2,0.49961
2,5,3,3,0.45923
2,6,3,4,0.0033679
2,7,3,5,0.80394
2,1,3,6,0.0014446
2,2,3,7,0.15074
2,3,3,8,0.004891
2,4,3,1,0.4284
2,5,3,2,0.49806
2,6,3,3,0.63486
2,7,3,4,0.0053809
2,1,3,5,0.81838
2,2,3,6,0.0036781
2,3,3,7,0.70259
2,4,3,8,0.0049201
2,5,3,1,0.11206
2,6,3,2,0.57915
2,7,3,3,0.47069
2,1,3,4,0.0038539
2,2,3,5,0.80348
2,3,3,6,0.0030446
2,4,3,7,0.20873
2,5,3,8,0.0049067
2,6,3,1,0.30733
2,7,3,2,0.45164
2,1,3,3,0.58853
2,2,3,4,0.0053031
2,3,3,5,0.80931
2,4,3,6,0.0032276
2,5,3,7,0.63783
2,6,3,8,0.0049171
2,7,3,1,0.25297
2,1,3,2,0.45069
2,2,3,3,0.5711
2,3,3,4,0.0045284
2,4,3,5,0.80693
2,5,3,6,0.0016212
2,6,3,7,0.48727
2,7,3,8,0.0049032
2,1,4,1,0.27265
2,2,4,2,0.46989
2,3,4,3,0.6082
2,4,4,4,0.0050866
2,5,4,5,0.80755
2,6,4,6,0.0020333
2,7,4,7,0.58374
2,1,4,8,0.0049329
2,2,4,1,0.15257
2,3,4,2,0.41159
2,4,4,3,0.52216
2,5,4,4,0.0048615
2,6,4,5,0.80421
2,7,4,6,0.0038214
2,1,4,7,0.46024
2,2,4,8,0.0049492
2,3,4,1,0.13465
2,4,4,2,0.4939
2,5,4,3,0.45845
2,6,4,4,0.003369
2,7,4,5,0.80395
2,1,4,6,0.0014472
2,2,4,7,0.15085
2,3,4,8,0.0049165
2,4,4,1,0.59098
2,5,4,2,0.53786
2,6,4,3,0.68754
2,7,4,4,0.0053837
2,1,4,5,0.83178
2,2,4,6,0.0036785
2,3,4,7,0.70387
2,4,4,8,0.0049456
2,5,4,1,0.11408
2,6,4,2,0.53854
2,7,4,3,0.46307
2,1,4,4,0.0039255
2,2,4,5,0.80352
2,3,4,6,0.0030583
2,4,4,7,0.22155
2,5,4,8,0.0049336
2,6,4,1,0.32437
2,7,4,2,0.45653
2,1,4,3,0.58997
2,2,4,4,0.0053057
2,3,4,5,0.81015
2,4,4,6,0.003228
2,5,4,7,0.63746
2,6,4,8,0.0049426
2,7,4,1,0.23925
2,1,4,2,0.45851
2,2,4,3,0.57031
2,3,4,4,0.0045309
2,4,4,5,0.80647
2,5,4,6,0.001622
2,6,4,7,0.48198
2,7,4,8,0.0049287
2,1,5,1,0.26129
2,2,5,2,0.4418
2,3,5,3,0.59473
2,4,5,4,0.005068
2,5,5,5,0.80708
2,6,5,6,0.002033
2,7,5,7,0.58311
2,1,5,8,0.0049394
2,2,5,1,0.14979
2,3,5,2,0.43793
2,4,5,3,0.52172
2,5,5,4,0.0048578
2,6,5,5,0.80415
2,7,5,6,0.0038209
2,1,5,7,0.45614
2,2,5,8,0.0049529
2,3,5,1,0.13316
2,4,5,2,0.49188
2,5,5,3,0.45824
2,6,5,4,0.0033642
2,7,5,5,0.80392
2,1,5,6,0.0014475
2,2,5,7,0.15188
2,3,5,8,0.0049192
2,4,5,1,0.35727
2,5,5,2,0.46576
2,6,5,3,0.6155
2,7,5,4,0.0053662
2,1,5,5,0.81317
2,2,5,6,0.0036782
2,3,5,7,0.6932
2,4,5,8,0.0049531
2,5,5,1,0.11133
2,6,5,2,0.58087
2,7,5,3,0.46626
2,1,5,4,0.0038846
2,2,5,5,0.80347
2,3,5,6,0.0031028
2,4,5,7,0.22084
2,5,5,8,0.0049392
2,6,5,1,0.27207
2,7,5,2,0.44727
2,1,5,3,0.57605
2,2,5,4,0.0052948
2,3,5,5,0.80782
2,4,5,6,0.0032279
2,5,5,7,0.63163
2,6,5,8,0.0049525
2,7,5,1,0.24198
2,1,5,2,0.45049
2,2,5,3,0.56578
2,3,5,4,0.0045166
2,4,5,5,0.80658
2,5,5,6,0.0016217
2,6,5,7,0.48057
2,7,5,8,0.0049332
2,1,6,1,0.28341
2,2,6,2,0.47114
2,3,6,3,0.60994
2,4,6,4,0.0050887
2,5,6,5,0.80794
2,6,6,6,0.0020331
2,7,6,7,0.58621
2,1,6,8,0.004935
2,2,6,1,0.15301
2,3,6,2,0.41309
2,4,6,3,0.52202
2,5,6,4,0.0048608
2,6,6,5,0.80422
2,7,6,6,0.0038212
2,1,6,7,0.46088
2,2,6,8,0.0049513
2,3,6,1,0.13445
2,4,6,2,0.49381
2,5,6,3,0.45886
2,6,6,4,0.0033676
2,7,6,5,0.80394
2,1,6,6,0.0014473
2,2,6,7,0.15186
2,3,6,8,0.0049185
2,4,6,1,0.53486
2,5,6,2,0.51836
2,6,6,3,0.64667
2,7,6,4,0.0053965
2,1,6,5,0.8289
2,2,6,6,0.0036784
2,3,6,7,0.70269
2,4,6,8,0.0049476
2,5,6,1,0.11477
2,6,6,2,0.54434
2,7,6,3,0.46938
2,1,6,4,0.0038874
2,2,6,5,0.80354
2,3,6,6,0.0030553
2,4,6,7,0.21341
2,5,6,8,0.0049353
2,6,6,1,0.32865
2,7,6,2,0.45538
2,1,6,3,0.58976
2,2,6,4,0.0053061
2,3,6,5,0.81035
2,4,6,6,0.0032279
2,5,6,7,0.63885
2,6,6,8,0.0049446
2,7,6,1,0.24757
2,1,6,2,0.46066
2,2,6,3,0.57122
2,3,6,4,0.0045302
2,4,6,5,0.80674
2,5,6,6,0.0016218
2,6,6,7,0.48467
2,7,6,8,0.0049307
2,1,7,1,0.30151
2,2,7,2,0.4575
2,3,7,3,0.61226
2,4,7,4,0.0050821
2,5,7,5,0.80855
2,6,7,6,0.0020324
2,7,7,7,0.58722
2,1,7,8,0.0049373
2,2,7,1,0.15001
2,3,7,2,0.41492
2,4,7,3,0.52092
2,5,7,4,0.0048564
2,6,7,5,0.80416
2,7,7,6,0.0038205
2,1,7,7,0.45944
2,2,7,8,0.0049536
2,3,7,1,0.1361
2,4,7,2,0.49486
2,5,7,3,0.45878
2,6,7,4,0.0033622
2,7,7,5,0.80397
2,1,7,6,0.0014472
2,2,7,7,0.15624
2,3,7,8,0.0049207
2,4,7,1,0.34941
2,5,7,2,0.47157
2,6,7,3,0.62721
2,7,7,4,0.0053747
2,1,7,5,0.81263
2,2,7,6,0.003678
2,3,7,7,0.69902
2,4,7,8,0.00495
2,5,7,1,0.1133
2,6,7,2,0.53695
2,7,7,3,0.46371
2,1,7,4,0.0039214
2,2,7,5,0.8035
2,3,7,6,0.0030462
2,4,7,7,0.21777
2,5,7,8,0.0049391
2,6,7,1,0.28226
2,7,7,2,0.44694
2,1,7,3,0.58486
2,2,7,4,0.0053003
2,3,7,5,0.80822
2,4,7,6,0.0032274
2,5,7,7,0.6355
2,6,7,8,0.004947
2,7,7,1,0.27966
2,1,7,2,0.45507
2,2,7,3,0.57322
2,3,7,4,0.0045188
2,4,7,5,0.80787
2,5,7,6,0.001621
2,6,7,7,0.49046
2,7,7,8,0.004933
2,1,1,1,0.2576
2,2,1,2,0.46824
2,3,1,3,0.70207
2,4,1,4,0.0059027
2,5,1,5,0.80667
2,6,1,6,0.0021754
2,7,1,7,0.7576
2,1,1,8,0.0034921
2,2,1,1,0.19824
2,3,1,2,0.43105
2,4,1,3,0.71287
2,5,1,4,0.0056645
2,6,1,5,0.80491
2,7,1,6,0.0038328
2,1,1,7,0.6989
2,2,1,8,0.0035121
2,3,1,1,0.17217
2,4,1,2,0.4052
2,5,1,3,0.62415
2,6,1,4,0.0041826
2,7,1,5,0.80439
2,1,1,6,0.0012574
2,2,1,7,0.33376
2,3,1,8,0.0034718
2,4,1,1,0.43777
2,5,1,2,0.47588
2,6,1,3,0.76564
2,7,1,4,0.0053563
2,1,1,5,0.82366
2,2,1,6,0.0025911
2,3,1,7,0.84977
2,4,1,8,0.0034886
2,5,1,1,0.14373
2,6,1,2,0.45242
2,7,1,3,0.65773
2,1,1,4,0.0046014
2,2,1,5,0.80366
2,3,1,6,0.0029235
2,4,1,7,0.36496
2,5,1,8,0.0034929
2,6,1,1,0.3034
2,7,1,2,0.43862
2,1,1,3,0.74865
2,2,1,4,0.0057672
2,3,1,5,0.81031
2,4,1,6,0.002598
2,5,1,7,0.76901
2,6,1,8,0.0034942
2,7,1,1,0.25261
2,1,1,2,0.41335
2,2,1,3,0.68148
2,3,1,4,0.0055616
2,4,1,5,0.80688
2,5,1,6,0.0018454
2,6,1,7,0.65871
2,7,1,8,0.0034867
2,1,2,1,0.25194
2,2,2,2,0.42398
2,3,2,3,0.7039
2,4,2,4,0.0059021
2,5,2,5,0.8068
2,6,2,6,0.0021751
2,7,2,7,0.7574
2,1,2,8,0.0035032
2,2,2,1,0.1961
2,3,2,2,0.42715
2,4,2,3,0.71234
2,5,2,4,0.0056653
2,6,2,5,0.80485
2,7,2,6,0.0038323
2,1,2,7,0.69774
2,2,2,8,0.0035234
2,3,2,1,0.17268
2,4,2,2,0.41577
2,5,2,3,0.61246
2,6,2,4,0.0041795
2,7,2,5,0.80442
2,1,2,6,0.001258
2,2,2,7,0.33267
2,3,2,8,0.003483
2,4,2,1,0.46181
2,5,2,2,0.48421
2,6,2,3,0.76371
2,7,2,4,0.0053569
2,1,2,5,0.82611
2,2,2,6,0.0025909
2,3,2,7,0.85061
2,4,2,8,0.0034998
2,5,2,1,0.1436
2,6,2,2,0.45652
2,7,2,3,0.66082
2,1,2,4,0.0046173
2,2,2,5,0.80368
2,3,2,6,0.0028859
2,4,2,7,0.376
2,5,2,8,0.0035039
2,6,2,1,0.29916
2,7,2,2,0.44006
2,1,2,3,0.7477
2,2,2,4,0.0057669
2,3,2,5,0.81003
2,4,2,6,0.0025978
2,5,2,7,0.76864
2,6,2,8,0.0035054
2,7,2,1,0.25082
2,1,2,2,0.41166
2,2,2,3,0.6816
2,3,2,4,0.0055611
2,4,2,5,0.80681
2,5,2,6,0.0018451
2,6,2,7,0.65872
2,7,2,8,0.0034979
2,1,3,1,0.25274
2,2,3,2,0.42476
2,3,3,3,0.6998
2,4,3,4,0.0059017
2,5,3,5,0.80685
2,6,3,6,0.0021757
2,7,3,7,0.75634
2,1,3,8,0.0034809
2,2,3,1,0.19981
2,3,3,2,0.43244
2,4,3,3,0.71301
2,5,3,4,0.0056633
2,6,3,5,0.80495
2,7,3,6,0.0038333
2,1,3,7,0.69909
2,2,3,8,0.0035009
2,3,3,1,0.17152
2,4,3,2,0.39796
2,5,3,3,0.63377
2,6,3,4,0.0041858
2,7,3,5,0.80436
2,1,3,6,0.0012569
2,2,3,7,0.334
2,3,3,8,0.0034607
2,4,3,1,0.42716
2,5,3,2,0.47927
2,6,3,3,0.76505
2,7,3,4,0.0053548
2,1,3,5,0.8222
2,2,3,6,0.0025913
2,3,3,7,0.84609
2,4,3,8,0.0034775
2,5,3,1,0.14373
2,6,3,2,0.45676
2,7,3,3,0.6602
2,1,3,4,0.0046194
2,2,3,5,0.80368
2,3,3,6,0.0029008
2,4,3,7,0.36358
2,5,3,8,0.0034808
2,6,3,1,0.29994
2,7,3,2,0.43354
2,1,3,3,0.74851
2,2,3,4,0.0057659
2,3,3,5,0.81012
2,4,3,6,0.0025982
2,5,3,7,0.76814
2,6,3,8,0.003483
2,7,3,1,0.25009
2,1,3,2,0.41283
2,2,3,3,0.68088
2,3,3,4,0.0055604
2,4,3,5,0.8068
2,5,3,6,0.0018458
2,6,3,7,0.65734
2,7,3,8,0.0034755
2,1,4,1,0.2504
2,2,4,2,0.42567
2,3,4,3,0.70202
2,4,4,4,0.0059014
2,5,4,5,0.80673
2,6,4,6,0.0021753
2,7,4,7,0.75799
2,1,4,8,0.0034952
2,2,4,1,0.1953
2,3,4,2,0.43153
2,4,4,3,0.71251
2,5,4,4,0.0056645
2,6,4,5,0.80482
2,7,4,6,0.0038327
2,1,4,7,0.69792
2,2,4,8,0.0035153
2,3,4,1,0.17131
2,4,4,2,0.41227
2,5,4,3,0.61156
2,6,4,4,0.0041821
2,7,4,5,0.80438
2,1,4,6,0.0012576
2,2,4,7,0.33349
2,3,4,8,0.003475
2,4,4,1,0.55815
2,5,4,2,0.5467
2,6,4,3,0.7754
2,7,4,4,0.0053564
2,1,4,5,0.8356
2,2,4,6,0.0025911
2,3,4,7,0.85244
2,4,4,8,0.0034918
2,5,4,1,0.14242
2,6,4,2,0.46268
2,7,4,3,0.65752
2,1,4,4,0.0046003
2,2,4,5,0.80365
2,3,4,6,0.0029103
2,4,4,7,0.3747
2,5,4,8,0.0034942
2,6,4,1,0.30139
2,7,4,2,0.43012
2,1,4,3,0.74777
2,2,4,4,0.0057671
2,3,4,5,0.81012
2,4,4,6,0.0025979
2,5,4,7,0.76934
2,6,4,8,0.0034973
2,7,4,1,0.24827
2,1,4,2,0.41325
2,2,4,3,0.68005
2,3,4,4,0.00556
2,4,4,5,0.80673
2,5,4,6,0.0018453
2,6,4,7,0.65889
2,7,4,8,0.0034899
2,1,5,1,0.24974
2,2,5,2,0.42101
2,3,5,3,0.69921
2,4,5,4,0.0058995
2,5,5,5,0.80673
2,6,5,6,0.0021753
2,7,5,7,0.75469
2,1,5,8,0.0034914
2,2,5,1,0.19715
2,3,5,2,0.43198
2,4,5,3,0.71291
2,5,5,4,0.0056642
2,6,5,5,0.80488
2,7,5,6,0.0038328
2,1,5,7,0.69592
2,2,5,8,0.0035133
2,3,5,1,0.1715
2,4,5,2,0.42152
2,5,5,3,0.60867
2,6,5,4,0.0041818
2,7,5,5,0.80439
2,1,5,6,0.0012576
2,2,5,7,0.32972
2,3,5,8,0.0034726
2,4,5,1,0.39819
2,5,5,2,0.46199
2,6,5,3,0.75946
2,7,5,4,0.0053515
2,1,5,5,0.81938
2,2,5,6,0.0025913
2,3,5,7,0.84227
2,4,5,8,0.0034896
2,5,5,1,0.14299
2,6,5,2,0.52348
2,7,5,3,0.65928
2,1,5,4,0.0045942
2,2,5,5,0.80365
2,3,5,6,0.0029285
2,4,5,7,0.36792
2,5,5,8,0.0034938
2,6,5,1,0.29281
2,7,5,2,0.43877
2,1,5,3,0.74765
2,2,5,4,0.0057636
2,3,5,5,0.80966
2,4,5,6,0.002598
2,5,5,7,0.76506
2,6,5,8,0.0034934
2,7,5,1,0.24719
2,1,5,2,0.41123
2,2,5,3,0.68504
2,3,5,4,0.0055587
2,4,5,5,0.80667
2,5,5,6,0.0018456
2,6,5,7,0.65593
2,7,5,8,0.0034866
2,1,6,1,0.25354
2,2,6,2,0.42612
2,3,6,3,0.70175
2,4,6,4,0.0059023
2,5,6,5,0.80686
2,6,6,6,0.0021754
2,7,6,7,0.75791
2,1,6,8,0.0034926
2,2,6,1,0.19709
2,3,6,2,0.43134
2,4,6,3,0.71283
2,5,6,4,0.0056643
2,6,6,5,0.80487
2,7,6,6,0.0038328
2,1,6,7,0.69875
2,2,6,8,0.0035127
2,3,6,1,0.17152
2,4,6,2,0.40566
